Respondent,MainBranch,Hobbyist,Age,Age1stCode,CompFreq,CompTotal,ConvertedComp,Country,CurrencyDesc,CurrencySymbol,DatabaseDesireNextYear,DatabaseWorkedWith,DevType,EdLevel,Employment,Ethnicity,Gender,JobFactors,JobSat,JobSeek,LanguageDesireNextYear,LanguageWorkedWith,MiscTechDesireNextYear,MiscTechWorkedWith,NEWCollabToolsDesireNextYear,NEWCollabToolsWorkedWith,NEWDevOps,NEWDevOpsImpt,NEWEdImpt,NEWJobHunt,NEWJobHuntResearch,NEWLearn,NEWOffTopic,NEWOnboardGood,NEWOtherComms,NEWOvertime,NEWPurchaseResearch,NEWPurpleLink,NEWSOSites,NEWStuck,OpSys,OrgSize,PlatformDesireNextYear,PlatformWorkedWith,PurchaseWhat,Sexuality,SOAccount,SOComm,SOPartFreq,SOVisitFreq,SurveyEase,SurveyLength,Trans,UndergradMajor,WebframeDesireNextYear,WebframeWorkedWith,WelcomeChange,WorkWeekHrs,YearsCode,YearsCodePro
61699,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,24,12,NA,NA,NA,Germany,European Euro,EUR,NA,NA,Academic researcher,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed part-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Specific department or team I’d be working on;Office environment or company culture",Very satisfied,I am not interested in new job opportunities,Python;Rust,C++;Python;Rust,Torch/PyTorch;Unity 3D,Torch/PyTorch,Github;Gitlab,Github;Gitlab,Not sure,NA,Critically important,Trouble with my direct manager;Better work/life balance;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once a year,Not sure,Onboarding? What onboarding?,No,Sometimes: 1-2 days per month but less than weekly,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Visit Stack Overflow;Go for a walk or other physical activity,Linux-based,20 to 99 employees,Linux,Linux,I have little or no influence,NA,Yes,"No, not really",I have never participated in Q&A on Stack Overflow,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Not applicable - I did not use Stack Overflow last year,9,12,Less than 1 year
61700,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,NA,12,Yearly,112000,84707,Canada,Canadian dollar,CAD,NA,NA,Academic researcher;Educator;Scientist,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,NA,NA,Flex time or a flexible schedule;Specific department or team I’d be working on;Office environment or company culture,Slightly satisfied,I am not interested in new job opportunities,NA,NA,NA,NA,NA,NA,No,NA,Critically important,Having a bad day (or week or month) at work;Trouble with leadership at my company,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family",NA,NA,No,Yes,Sometimes: 1-2 days per month but less than weekly,NA,NA,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),NA,NA,"1,000 to 4,999 employees",NA,NA,NA,NA,Yes,"Yes, definitely",A few times per week,Daily or almost daily,NA,NA,NA,"A natural science (such as biology, chemistry, physics, etc.)",NA,NA,NA,40,16,10
61701,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,52,19,NA,NA,NA,France,European Euro,EUR,PostgreSQL;SQLite,MariaDB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,"Developer, back-end;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,Industry that I’d be working in;Flex time or a flexible schedule;Office environment or company culture,Neither satisfied nor dissatisfied,I am not interested in new job opportunities,Python;Rust,C;Python;Rust;SQL,NA,Pandas,Gitlab;Microsoft Teams,Confluence;Jira;Gitlab;Microsoft Teams;Trello,Yes,Somewhat important,Fairly important,Better compensation;Trouble with my direct manager,Personal network - friends or family;Directly asking current or past employees at the company,Once a year,Yes,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,Ask developers I know/work with;Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes),Call a coworker or friend;Visit Stack Overflow;Visit another developer community (please name):,Windows,20 to 99 employees,Linux;Windows,Linux;Windows,I have some influence,Straight / Heterosexual,No,Neutral,NA,Less than once per month or monthly,Neither easy nor difficult,Too long,No,"Information systems, information technology, or system administration",NA,NA,Somewhat more welcome now than last year,45,30,25
61702,"I am not primarily a developer, but I write code sometimes as part of my work",No,NA,14,NA,NA,NA,Denmark,Danish krone,DKK,NA,NA,"Data or business analyst;Developer, back-end;Developer, front-end;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,NA,NA,NA,Very satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20 to 99 employees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Information systems, information technology, or system administration",NA,NA,NA,NA,10,5
61703,I am a developer by profession,Yes,25,15,Monthly,49150,25536,Czech Republic,Czech koruna,CZK,SQLite,MariaDB;SQLite,"Developer, back-end;Developer, embedded applications or devices;Developer, front-end","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed full-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Rust;TypeScript,C;C#;C++;JavaScript;Rust;TypeScript,NA,NA,Github;Gitlab,Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams,No,Not very important,Somewhat important,Having a bad day (or week or month) at work;Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind)",Once a year,Not sure,Onboarding? What onboarding?,No,Often: 1-2 days per week or more,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Do other work and come back later,Linux-based,100 to 499 employees,Docker;Linux;Raspberry Pi,Docker;Linux;MacOS;Raspberry Pi;Windows,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,Daily or almost daily,Easy,Appropriate in length,No,NA,NA,React.js,Somewhat less welcome now than last year,40,8,6
61704,I am a developer by profession,Yes,35,16,Yearly,103000,103000,United States,United States dollar,USD,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,"Developer, back-end;Developer, front-end;Developer, full-stack;Engineering manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Specific department or team I’d be working on;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;TypeScript,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python,Node.js,Node.js,Github;Gitlab;Slack,Confluence;Jira;Github;Gitlab;Slack;Trello,No,Extremely important,Very important,Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Directly asking current or past employees at the company",Once a year,Not sure,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd;Research companies that have advertised on sites I visit,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos,Linux-based,100 to 499 employees,AWS;Kubernetes;Linux;Slack Apps and Integrations,AWS;Docker;Linux;MacOS;Slack Apps and Integrations;Windows,I have a great deal of influence,Straight / Heterosexual,No,"No, not really",NA,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Express;React.js,Express;jQuery;React.js,Just as welcome now as I felt last year,40,12,7
61705,I am a developer by profession,No,NA,21,Yearly,85000,64287,Canada,Canadian dollar,CAD,NA,NA,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,NA,How widely used or impactful my work output would be;Office environment or company culture;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",NA,NA,NA,NA,NA,NA,No,Extremely important,Somewhat important,Just because;Curious about other opportunities;Better compensation;Wanting to work with new technologies,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",NA,NA,No,NA,Rarely: 1-2 days per year or less,NA,NA,NA,NA,NA,20 to 99 employees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,6,3
61706,I am a developer by profession,Yes,33,15,Monthly,NA,NA,Nigeria,Nigerian naira,NGN,DynamoDB;Firebase;MongoDB;MySQL;PostgreSQL;Redis,Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,"Designer;Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Black or of African descent,Man,Remote work options;Office environment or company culture;Opportunities for professional development,Slightly satisfied,I am actively looking for a job,HTML/CSS;JavaScript;PHP;TypeScript,HTML/CSS;JavaScript;PHP;TypeScript,Node.js,Node.js;React Native;Xamarin,"Github;Gitlab;Slack;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)","Github;Gitlab;Slack;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,Somewhat important,Having a bad day (or week or month) at work;Wanting to share accomplishments with a wider network;Better compensation;Better work/life balance;Growth or leadership opportunities;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Not sure,Yes,Yes,Occasionally: 1-2 days per quarter but less than monthly,Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,MacOS,100 to 499 employees,AWS;Docker;Google Cloud Platform;Heroku;Kubernetes;MacOS;Microsoft Azure;Slack Apps and Integrations;WordPress,Android;Heroku;MacOS;Microsoft Azure;WordPress,NA,Straight / Heterosexual,Yes,"Yes, definitely",A few times per month or weekly,Daily or almost daily,Easy,Appropriate in length,No,"A natural science (such as biology, chemistry, physics, etc.)",Angular;Django;Express;Gatsby;jQuery;Laravel;React.js,Angular;Angular.js;Express;jQuery;Laravel;React.js,Just as welcome now as I felt last year,50,23,10
61707,I am a developer by profession,Yes,25,NA,NA,NA,NA,Netherlands,European Euro,EUR,MariaDB;MySQL;PostgreSQL,MariaDB;Microsoft SQL Server;MySQL;PostgreSQL,"Developer, back-end;Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed part-time,White or of European descent,Man,NA,Very satisfied,I am not interested in new job opportunities,C#;HTML/CSS;Rust;TypeScript,C#;HTML/CSS;PHP;Ruby;Rust;SQL;TypeScript,.NET Core,.NET Core;Unity 3D,"Github;Slack;Trello;Google Suite (Docs, Meet, etc)","Github;Slack;Trello;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Critically important,NA,NA,Every few months,NA,Yes,Yes,Rarely: 1-2 days per year or less,NA,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Do other work and come back later;Visit another developer community (please name):,Linux-based,100 to 499 employees,Linux,Linux;MacOS;WordPress,I have little or no influence,NA,Yes,"No, not at all",I have never participated in Q&A on Stack Overflow,A few times per month or weekly,NA,NA,No,"Computer science, computer engineering, or software engineering",ASP.NET Core;React.js,ASP.NET Core;React.js;Ruby on Rails,Just as welcome now as I felt last year,NA,NA,NA
61708,I am a developer by profession,Yes,18,10,Weekly,NA,NA,United States,United States dollar,USD,MongoDB;SQLite,MySQL;SQLite,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;System administrator","Associate degree (A.A., A.S., etc.)",Employed part-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;How widely used or impactful my work output would be",Slightly satisfied,I am not interested in new job opportunities,C;C#;C++;Go;Haskell;Java;JavaScript;Kotlin;Rust;Scala;TypeScript,C;C#;C++;Java;JavaScript;PHP;Rust;TypeScript,.NET;.NET Core;Node.js,.NET;.NET Core;Node.js,Github,Github,Yes,Somewhat important,Not at all important/not necessary,Wanting to share accomplishments with a wider network;Curious about other opportunities;Trouble with my teammates;Better work/life balance;Wanting to work with new technologies,Personal network - friends or family;Directly asking current or past employees at the company,Every few months,Yes,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Visit Stack Overflow;Do other work and come back later,Linux-based,2 to 9 employees,Linux,AWS;Linux;Windows,I have a great deal of influence,NA,Yes,"No, not at all",Less than once per month or monthly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Gatsby;React.js,Express;React.js,Just as welcome now as I felt last year,20,8,2
61709,I am a developer by profession,Yes,31,12,Monthly,NA,NA,Denmark,Danish krone,DKK,PostgreSQL;Redis,Elasticsearch;Firebase;Microsoft SQL Server;MySQL;PostgreSQL;Redis;SQLite,"Developer, back-end;Developer, front-end;Developer, full-stack;Senior executive/VP","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Very satisfied,I am not interested in new job opportunities,C#;Go;R;TypeScript,Bash/Shell/PowerShell;C#;Go;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,.NET Core;TensorFlow,.NET;.NET Core;Node.js;Xamarin,"Jira;Github;Google Suite (Docs, Meet, etc)","Jira;Github;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",No,Somewhat important,Very important,Just because;Curious about other opportunities;Better work/life balance,"Read company media, such as employee blogs or company culture videos;Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Not sure,Onboarding? What onboarding?,Yes,Often: 1-2 days per week or more,Start a free trial;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow,Windows,2 to 9 employees,Docker;Google Cloud Platform;Kubernetes;Linux;Raspberry Pi,Android;Docker;Google Cloud Platform;iOS;Kubernetes;Linux;Microsoft Azure;Windows,I have a great deal of influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,Multiple times per day,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;ASP.NET Core;Vue.js,Angular;ASP.NET;ASP.NET Core;jQuery,Somewhat less welcome now than last year,60,15,10
61710,I am a developer by profession,Yes,32,10,Yearly,2e+05,2e+05,United States,United States dollar,USD,MariaDB,Cassandra;Elasticsearch;Firebase;MariaDB;MySQL;PostgreSQL;SQLite,"Developer, back-end","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Financial performance or funding status of the company or organization;Office environment or company culture",Very satisfied,I am not interested in new job opportunities,Bash/Shell/PowerShell;Go;Python;Rust;SQL,Bash/Shell/PowerShell;C;C++;Go;PHP;Python;Rust;SQL,NA,NA,Github;Gitlab,"Jira;Github;Gitlab;Google Suite (Docs, Meet, etc)",No,Somewhat important,Not at all important/not necessary,Having a bad day (or week or month) at work;Wanting to share accomplishments with a wider network;Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Directly asking current or past employees at the company",Once a year,No,Yes,Yes,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Linux-based,20 to 99 employees,Arduino;Docker;Kubernetes;Linux;Raspberry Pi,Docker;Kubernetes;Linux;MacOS;Raspberry Pi,I have a great deal of influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per month or weekly,Easy,Too long,No,NA,NA,Flask;Spring;Symfony,Just as welcome now as I felt last year,40,22,15
61711,I am a developer by profession,Yes,38,NA,NA,NA,NA,United States,United States dollar,USD,NA,NA,"Developer, back-end;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Specific department or team I’d be working on",Very satisfied,I am not interested in new job opportunities,Rust,C;C++;Rust,NA,NA,"Github;Google Suite (Docs, Meet, etc)","Github;Gitlab;Google Suite (Docs, Meet, etc)",Not sure,NA,Fairly important,Better compensation;Trouble with my teammates;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family",Once every few years,Not sure,Yes,Yes,Rarely: 1-2 days per year or less,Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Do other work and come back later,Linux-based,"10,000 or more employees",Linux,Linux,I have some influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per month or weekly,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,45,25,15
61712,I code primarily as a hobby,Yes,22,NA,NA,NA,NA,United States,NA,NA,PostgreSQL,PostgreSQL,NA,Some college/university study without earning a degree,Student,White or of European descent,"Non-binary, genderqueer, or gender non-conforming",NA,NA,NA,Assembly;C;HTML/CSS;Rust,Assembly;Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;Python;Rust,NA,Node.js;Unity 3D,Github;Slack,Github;Gitlab;Slack,NA,NA,NA,NA,NA,Once every few years,Not sure,NA,Yes,NA,Ask developers I know/work with;Read ratings or reviews on third party sites like G2Crowd,Amused,Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow;Do other work and come back later,Linux-based,NA,Docker;Kubernetes;Linux;Raspberry Pi,Linux,NA,Gay or Lesbian;Queer,Not sure/can't remember,"No, not really",NA,A few times per week,Neither easy nor difficult,Appropriate in length,Yes,"Information systems, information technology, or system administration",NA,NA,Somewhat less welcome now than last year,NA,NA,NA
61713,I am a developer by profession,No,NA,NA,NA,NA,NA,United States,NA,NA,PostgreSQL,DynamoDB;PostgreSQL,NA,NA,"Not employed, but looking for work",NA,NA,NA,NA,NA,Bash/Shell/PowerShell;Go;Python;Rust,Bash/Shell/PowerShell;C;Go;JavaScript;Python;SQL;VBA,Ansible;Teraform,Ansible;Node.js,Gitlab;Microsoft Azure,"Confluence;Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",NA,NA,NA,NA,NA,Once a year,Not sure,NA,Yes,NA,NA,NA,Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),NA,Linux-based,NA,Docker;Google Cloud Platform;Kubernetes;Linux;MacOS,AWS;Docker;Google Cloud Platform;Kubernetes;Linux;MacOS;Slack Apps and Integrations,NA,NA,Yes,"Yes, somewhat",Less than once per month or monthly,A few times per week,NA,NA,NA,NA,NA,React.js,NA,NA,NA,NA
61714,I am a developer by profession,Yes,35,10,Yearly,108000,108000,United States,United States dollar,USD,PostgreSQL,PostgreSQL,"Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Black or of African descent;White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;How widely used or impactful my work output would be",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",C;Python;Rust;TypeScript,C;C++;Java;JavaScript;Python;Rust;TypeScript,NA,Node.js,Github;Gitlab,Confluence;Jira;Github;Gitlab;Slack,No,Somewhat important,Very important,Having a bad day (or week or month) at work;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family",Every few months,Yes,No,No,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,Linux-based,"10,000 or more employees",Android;Docker;Linux;Raspberry Pi,Android;Docker;Linux;Raspberry Pi,I have some influence,Straight / Heterosexual,No,"No, not at all",NA,A few times per week,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,Django;React.js,Just as welcome now as I felt last year,40,16,10
61715,I am a developer by profession,Yes,34,17,Yearly,38000,41077,France,European Euro,EUR,Elasticsearch,Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,"Data or business analyst;Developer, back-end;Developer, front-end;Developer, full-stack;DevOps specialist","Associate degree (A.A., A.S., etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;How widely used or impactful my work output would be;Opportunities for professional development",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Go,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;R;SQL;TypeScript,Ansible;Node.js;TensorFlow,Node.js,Jira;Github;Gitlab;Microsoft Teams,Confluence;Jira;Gitlab,No,Extremely important,Fairly important,Curious about other opportunities;Better compensation;Wanting to work with new technologies,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once every few years,Not sure,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Call a coworker or friend;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Windows,"10,000 or more employees",AWS;Google Cloud Platform;IBM Cloud or Watson;Microsoft Azure,Linux;Windows,I have little or no influence,Straight / Heterosexual,No,"No, not really",NA,Multiple times per day,Neither easy nor difficult,Too long,No,I never declared a major,Express;React.js,Angular;Express;jQuery;React.js;Spring,Just as welcome now as I felt last year,38,13,11
61716,I am a developer by profession,Yes,42,9,Monthly,40000,69468,Sweden,Danish krone,DKK,Microsoft SQL Server,Microsoft SQL Server;MySQL,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,Diversity of the company or organization;How widely used or impactful my work output would be;Family friendliness,Very satisfied,"I’m not actively looking, but I am open to new opportunities",C#;TypeScript,C#;HTML/CSS;JavaScript;SQL,.NET Core;Xamarin,.NET;.NET Core,Github;Microsoft Teams,NA,Not sure,Neutral,Not at all important/not necessary,Just because;Curious about other opportunities;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase)",Once a year,No,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,NA,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Visit Stack Overflow,Windows,"10,000 or more employees",Docker;Kubernetes;Windows,Windows,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,Daily or almost daily,Easy,Appropriate in length,No,I never declared a major,Angular;ASP.NET Core;Vue.js,Angular;ASP.NET;ASP.NET Core,Just as welcome now as I felt last year,40,12,6
61717,I am a developer by profession,Yes,25,11,Yearly,45000,48644,Germany,European Euro,EUR,Redis,PostgreSQL,"Developer, back-end;Developer, full-stack;DevOps specialist","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;How widely used or impactful my work output would be;Office environment or company culture",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Kotlin;Rust,Java,TensorFlow;Teraform,NA,Gitlab,Gitlab,Yes,Extremely important,Fairly important,Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies,"Read company media, such as employee blogs or company culture videos;Read other media like news articles, founder profiles, etc. about the company",Once every few years,Yes,Yes,No,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Linux-based,20 to 99 employees,Docker;Google Cloud Platform;Kubernetes;Microsoft Azure,Docker;Kubernetes,I have some influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per month or weekly,Easy,Appropriate in length,No,NA,NA,NA,Just as welcome now as I felt last year,40,14,6
61718,I am a developer by profession,Yes,27,15,NA,NA,NA,Poland,Polish zloty,PLN,PostgreSQL,MySQL;PostgreSQL,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Very satisfied,I am not interested in new job opportunities,Go;JavaScript;Python;Rust;SQL;TypeScript,Go;Java;JavaScript;Python;Rust;SQL;TypeScript,Keras;TensorFlow;Torch/PyTorch,Ansible,Github;Gitlab,Confluence;Jira;Github;Gitlab,No,Extremely important,Somewhat important,Better compensation;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Every few months,Yes,Onboarding? What onboarding?,Yes,Never,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Watch help / tutorial videos;Visit another developer community (please name):,Linux-based,"Just me - I am a freelancer, sole proprietor, etc.",Docker;Linux;Raspberry Pi,Linux;Raspberry Pi,NA,Straight / Heterosexual,Not sure/can't remember,"No, not really",NA,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Vue.js,Flask;Spring;Vue.js,Just as welcome now as I felt last year,25,12,2
