Respondent,MainBranch,Hobbyist,Age,Age1stCode,CompFreq,CompTotal,ConvertedComp,Country,CurrencyDesc,CurrencySymbol,DatabaseDesireNextYear,DatabaseWorkedWith,DevType,EdLevel,Employment,Ethnicity,Gender,JobFactors,JobSat,JobSeek,LanguageDesireNextYear,LanguageWorkedWith,MiscTechDesireNextYear,MiscTechWorkedWith,NEWCollabToolsDesireNextYear,NEWCollabToolsWorkedWith,NEWDevOps,NEWDevOpsImpt,NEWEdImpt,NEWJobHunt,NEWJobHuntResearch,NEWLearn,NEWOffTopic,NEWOnboardGood,NEWOtherComms,NEWOvertime,NEWPurchaseResearch,NEWPurpleLink,NEWSOSites,NEWStuck,OpSys,OrgSize,PlatformDesireNextYear,PlatformWorkedWith,PurchaseWhat,Sexuality,SOAccount,SOComm,SOPartFreq,SOVisitFreq,SurveyEase,SurveyLength,Trans,UndergradMajor,WebframeDesireNextYear,WebframeWorkedWith,WelcomeChange,WorkWeekHrs,YearsCode,YearsCodePro
55363,I am a student who is learning to code,Yes,21,18,NA,NA,NA,Kenya,NA,NA,MongoDB,Firebase;Microsoft SQL Server;MySQL;SQLite,"Database administrator;Developer, full-stack;System administrator","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Independent contractor, freelancer, or self-employed",Black or of African descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Remote work options",NA,I am actively looking for a job,C#;Java;JavaScript;TypeScript,C#;Java;VBA,.NET;.NET Core;Node.js;React Native,.NET,Github,"Github;Microsoft Azure;Google Suite (Docs, Meet, etc)",NA,NA,NA,NA,NA,Every few months,No,NA,Yes,NA,Start a free trial;Read ratings or reviews on third party sites like G2Crowd,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow,Windows,NA,Windows,Android;Google Cloud Platform;Linux;Windows,NA,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,NA,Express;React.js,NA,Just as welcome now as I felt last year,NA,4,NA
55364,I am a developer by profession,Yes,22,14,Monthly,25000,4188,India,Indian rupee,INR,Cassandra;Couchbase;Elasticsearch;Firebase,MariaDB;MongoDB;MySQL;PostgreSQL;SQLite,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,South Asian,Man,"Industry that I’d be working in;Languages, frameworks, and other technologies I’d be working with;Opportunities for professional development",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Kotlin;Perl;R;Ruby;Swift,HTML/CSS;Java;JavaScript;Python;TypeScript,Flutter;Hadoop;React Native;TensorFlow,Node.js,NA,Jira;Github;Gitlab;Slack;Trello,Yes,Extremely important,Fairly important,Wanting to share accomplishments with a wider network;Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Every few months,No,No,Yes,Occasionally: 1-2 days per quarter but less than monthly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,Linux-based,20 to 99 employees,Docker;Kubernetes,Android;AWS;Heroku;Linux,I have little or no influence,NA,Yes,"Yes, definitely",A few times per month or weekly,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Ruby on Rails;Symfony;Vue.js,Angular;Django;Express;jQuery;React.js;Spring,A lot more welcome now than last year,8,5,Less than 1 year
55365,I am a developer by profession,Yes,25,14,Monthly,NA,NA,Turkey,Turkish lira,TRY,PostgreSQL;SQLite,Microsoft SQL Server;MySQL;PostgreSQL;SQLite,"Developer, desktop or enterprise applications",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Family friendliness",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",HTML/CSS;JavaScript;Kotlin;Python,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;R;SQL,Node.js;Pandas;TensorFlow;Unreal Engine,Flutter;Node.js;Pandas;TensorFlow;Teraform;Torch/PyTorch;Unity 3D;Unreal Engine,Github;Stack Overflow for Teams,Github;Stack Overflow for Teams,No,Somewhat important,Fairly important,Wanting to share accomplishments with a wider network;Curious about other opportunities;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Directly asking current or past employees at the company",Every few months,Not sure,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow,Windows,10 to 19 employees,Android;Arduino;AWS;Linux;Raspberry Pi;Windows,Android;Arduino;AWS;Linux;Raspberry Pi;Windows,I have a great deal of influence,Straight / Heterosexual,Yes,"No, not really",I have never participated in Q&A on Stack Overflow,Daily or almost daily,Neither easy nor difficult,Too long,No,"Another engineering discipline (such as civil, electrical, mechanical, etc.)",Angular;Angular.js;Django;Flask;Vue.js,Django;Flask;jQuery;React.js,Just as welcome now as I felt last year,45,8,1
55366,I code primarily as a hobby,Yes,45,18,NA,NA,NA,Turkey,NA,NA,MongoDB;PostgreSQL;Redis;SQLite,MySQL;SQLite,Marketing or sales professional;Senior executive/VP,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",NA,Man,NA,NA,NA,C++;HTML/CSS;JavaScript;Python,HTML/CSS;JavaScript;PHP;Python;SQL;VBA,Pandas,Pandas,"Github;Google Suite (Docs, Meet, etc)","Github;Trello;Google Suite (Docs, Meet, etc)",NA,NA,Fairly important,NA,NA,Once every few years,Not sure,NA,No,NA,Start a free trial;Visit developer communities like Stack Overflow,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Watch help / tutorial videos,MacOS,NA,Android;Docker;iOS;MacOS;Raspberry Pi,MacOS;Windows;WordPress,NA,Straight / Heterosexual,Yes,"Yes, somewhat",I have never participated in Q&A on Stack Overflow,Daily or almost daily,Easy,Appropriate in length,No,"A business discipline (such as accounting, finance, marketing, etc.)",jQuery;Vue.js,Flask;jQuery;Laravel;React.js;Vue.js,A lot more welcome now than last year,NA,27,NA
55367,I am a developer by profession,Yes,NA,18,Yearly,336800,4702,India,Indian rupee,INR,MySQL;SQLite,MySQL,"Designer;Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Very satisfied,"I’m not actively looking, but I am open to new opportunities",Java;JavaScript;Python;SQL,HTML/CSS;SQL,Node.js;Pandas,React Native,Github;Microsoft Teams,"Github;Slack;Google Suite (Docs, Meet, etc)",Yes,Neutral,Critically important,Wanting to share accomplishments with a wider network;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Directly asking current or past employees at the company",Once a year,Not sure,Yes,No,Sometimes: 1-2 days per month but less than weekly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos,Windows,"10,000 or more employees",AWS;Google Cloud Platform;MacOS;Windows,AWS;Google Cloud Platform;Raspberry Pi;Windows,I have little or no influence,NA,Yes,Neutral,I have never participated in Q&A on Stack Overflow,Multiple times per day,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",Express;jQuery;React.js;Spring,jQuery,A lot more welcome now than last year,45,5,1
55368,I am a developer by profession,Yes,25,14,Monthly,NA,NA,India,Indian rupee,INR,Firebase;MongoDB;PostgreSQL,SQLite,"Developer, front-end;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,South Asian,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Kotlin,Java;Kotlin,Keras;Node.js;TensorFlow,Node.js,Github;Slack,"Github;Slack;Google Suite (Docs, Meet, etc)",No,Extremely important,Somewhat important,Curious about other opportunities;Better compensation;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Read other media like news articles, founder profiles, etc. about the company",Every few months,Not sure,No,No,Often: 1-2 days per week or more,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,MacOS,20 to 99 employees,Android;AWS;Docker;Google Cloud Platform,Android;MacOS,I have little or no influence,Straight / Heterosexual,Yes,"Yes, definitely",Less than once per month or monthly,Multiple times per day,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Express;Flask;React.js,Angular,Just as welcome now as I felt last year,8,8,4
55369,I am a developer by profession,Yes,40,16,Monthly,42000,72948,Denmark,Danish krone,DKK,Cassandra;Elasticsearch;IBM DB2;Microsoft SQL Server;MongoDB,Elasticsearch;IBM DB2;Microsoft SQL Server,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Opportunities for professional development",Very satisfied,I am not interested in new job opportunities,Bash/Shell/PowerShell;C#;Java;JavaScript;SQL;TypeScript,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL;TypeScript,.NET;.NET Core,.NET;.NET Core,Confluence;Jira;Github;Slack;Microsoft Teams,Confluence;Jira;Github;Slack,No,Somewhat important,Fairly important,Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,No,Onboarding? What onboarding?,No,Sometimes: 1-2 days per month but less than weekly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Panic;Watch help / tutorial videos;Do other work and come back later,Windows,500 to 999 employees,Docker;Windows,Docker;Windows,I have little or no influence,Straight / Heterosexual,No,Neutral,NA,Multiple times per day,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,37,24,16
55370,I am a developer by profession,Yes,31,12,Monthly,4000,51888,New Zealand,European Euro,EUR,MariaDB;MongoDB;PostgreSQL;Redis;SQLite,MariaDB;PostgreSQL;Redis;SQLite,"Developer, back-end;Developer, full-stack;DevOps specialist;Scientist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed part-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Slightly satisfied,I am actively looking for a job,Bash/Shell/PowerShell;C#;C++;PHP;Python,Bash/Shell/PowerShell;C++;HTML/CSS;JavaScript;PHP;Python;SQL,.NET;.NET Core;Ansible;Unreal Engine,Ansible,Confluence;Jira;Github;Gitlab;Slack,Confluence;Jira;Github;Gitlab;Slack;Trello,No,Not very important,Fairly important,Looking to relocate,"Read other media like news articles, founder profiles, etc. about the company",Once a year,Not sure,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial;Read ratings or reviews on third party sites like G2Crowd,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Linux-based,2 to 9 employees,AWS;Docker;Kubernetes;Linux;Raspberry Pi;Slack Apps and Integrations,Linux,I have some influence,Straight / Heterosexual,Yes,"No, not at all",I have never participated in Q&A on Stack Overflow,A few times per week,Neither easy nor difficult,Appropriate in length,No,"A natural science (such as biology, chemistry, physics, etc.)",Laravel;Vue.js,jQuery;Laravel;Vue.js,Not applicable - I did not use Stack Overflow last year,40,19,11
55371,I am a developer by profession,Yes,26,21,Monthly,30000,4236,Bangladesh,Bangladeshi taka,BDT,MongoDB;MySQL;SQLite,MongoDB;MySQL;SQLite,"Developer, full-stack;Developer, game or graphics;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,Man,Flex time or a flexible schedule;How widely used or impactful my work output would be;Office environment or company culture,Neither satisfied nor dissatisfied,"I’m not actively looking, but I am open to new opportunities",C++;Dart;Go;Java;Python,C;C++;HTML/CSS;JavaScript;SQL;TypeScript,Flutter;Node.js;React Native,Node.js;React Native,Github;Gitlab,Github;Gitlab;Slack;Trello,Yes,Extremely important,Somewhat important,Curious about other opportunities;Better compensation,Publicly available financial information (e.g. Crunchbase);Directly asking current or past employees at the company,Every few months,Yes,Yes,No,Often: 1-2 days per week or more,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow;Watch help / tutorial videos,Windows,100 to 499 employees,Android;iOS;Windows,Android;iOS;Windows,I have little or no influence,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,Multiple times per day,Easy,Too long,No,"Computer science, computer engineering, or software engineering",Django;Express;Laravel;React.js;Spring,Angular;Express;jQuery,Somewhat more welcome now than last year,80,6,1
55372,I am a student who is learning to code,Yes,NA,17,NA,NA,NA,Cambodia,NA,NA,Cassandra;Firebase;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,Microsoft SQL Server;MySQL;Oracle,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Student,NA,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",NA,"I’m not actively looking, but I am open to new opportunities",C#;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript,C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL,.NET;.NET Core;Flutter;Hadoop;Node.js;React Native;Xamarin,Node.js,"Github;Gitlab;Microsoft Azure;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",Github,NA,NA,NA,NA,NA,Every few months,Yes,NA,Yes,NA,Start a free trial;Ask developers I know/work with,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Windows,NA,Android;AWS;Docker;Google Cloud Platform;iOS;Linux;MacOS;Microsoft Azure,Linux;Windows;WordPress,NA,NA,Yes,Not sure,Daily or almost daily,Daily or almost daily,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;ASP.NET;ASP.NET Core;Django;Express;Flask;jQuery;Laravel;React.js;Spring;Vue.js,Laravel,Not applicable - I did not use Stack Overflow last year,NA,3,NA
55373,I am a developer by profession,Yes,36,13,Monthly,60000,11328,Russian Federation,Russian ruble,RUB,NA,MongoDB,"Developer, desktop or enterprise applications","Associate degree (A.A., A.S., etc.)",Employed full-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Very satisfied,"I’m not actively looking, but I am open to new opportunities",C#;C++;Python,Bash/Shell/PowerShell;C++;JavaScript,Unity 3D,NA,Github;Gitlab,NA,No,Neutral,Very important,Curious about other opportunities;Wanting to work with new technologies,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase)",Once every few years,No,Onboarding? What onboarding?,No,Rarely: 1-2 days per year or less,NA,Annoyed,Stack Overflow (public Q&A for anyone who codes),Meditate;Play games;Visit Stack Overflow;Panic,Windows,2 to 9 employees,Android;Arduino;Linux;Raspberry Pi;Windows,Linux;Raspberry Pi;Windows,I have little or no influence,Straight / Heterosexual,Yes,"No, not at all",I have never participated in Q&A on Stack Overflow,A few times per week,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,25,13,10
55374,I am a developer by profession,No,NA,16,Monthly,NA,NA,Bahrain,Bahraini dinar,BHD,MongoDB;MySQL,MySQL,"Developer, back-end;Developer, front-end;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,Woman,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Very satisfied,"I’m not actively looking, but I am open to new opportunities",Objective-C;Swift,JavaScript;Objective-C;SQL;Swift,Flutter;Node.js,Node.js;React Native,Trello,Jira;Trello,No,Somewhat important,Somewhat important,Better compensation,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family",Once every few years,Not sure,No,No,Rarely: 1-2 days per year or less,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow;Watch help / tutorial videos,MacOS,20 to 99 employees,Kubernetes,Kubernetes,I have some influence,Straight / Heterosexual,Yes,Neutral,I have never participated in Q&A on Stack Overflow,A few times per week,NA,NA,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,40,12,6
55375,I am a student who is learning to code,Yes,24,16,NA,NA,NA,Thailand,NA,NA,NA,SQLite,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Student,Southeast Asian,Man,Flex time or a flexible schedule;Remote work options;How widely used or impactful my work output would be,NA,"I’m not actively looking, but I am open to new opportunities",Python;R,C#;Python;R,NA,NA,NA,Github,NA,NA,NA,NA,NA,Once a year,No,NA,No,NA,Start a free trial;Visit developer communities like Stack Overflow,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,MacOS,NA,AWS;MacOS,Arduino;AWS;Docker;Google Cloud Platform;Kubernetes;MacOS,NA,NA,Yes,Neutral,I have never participated in Q&A on Stack Overflow,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,NA,8,NA
55376,I am a developer by profession,Yes,32,18,Monthly,15000,29580,Turkey,Turkish lira,TRY,MongoDB;PostgreSQL,DynamoDB;PostgreSQL,"Data scientist or machine learning specialist;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Developer, game or graphics","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Middle Eastern,Man,Flex time or a flexible schedule;Office environment or company culture;Opportunities for professional development,Slightly satisfied,I am actively looking for a job,C#;Java;Python;SQL,C#;C++;Java;Python;SQL,Keras;Node.js,.NET;Keras;Node.js;Pandas;TensorFlow;Unity 3D,Github;Slack,Jira;Github;Slack;Trello,No,Neutral,Fairly important,Curious about other opportunities;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities;Looking to relocate,"Read other media like news articles, founder profiles, etc. about the company",Once a year,No,Onboarding? What onboarding?,No,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial;Visit developer communities like Stack Overflow,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Go for a walk or other physical activity,Windows,20 to 99 employees,AWS;Docker;Kubernetes,Arduino;AWS;Linux;Windows,I have some influence,Straight / Heterosexual,Yes,Neutral,I have never participated in Q&A on Stack Overflow,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Django;Spring,NA,Just as welcome now as I felt last year,40,14,8
55377,I am a developer by profession,Yes,31,17,NA,NA,NA,India,United Arab Emirates dirham,AED,NA,NA,"Developer, front-end;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,NA,Man,"Languages, frameworks, and other technologies I’d be working with;How widely used or impactful my work output would be;Opportunities for professional development",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Swift,Objective-C;Swift,NA,NA,NA,Jira;Github;Slack;Trello,NA,NA,Somewhat important,Better compensation;Better work/life balance;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family",Every few months,No,Yes,Yes,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Do other work and come back later,MacOS,"5,000 to 9,999 employees",iOS,iOS,I have some influence,Straight / Heterosexual,Yes,"Yes, definitely",A few times per month or weekly,Daily or almost daily,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,40,10,7
55378,I am a developer by profession,Yes,29,12,NA,NA,NA,Denmark,Danish krone,DKK,Microsoft SQL Server,IBM DB2;Microsoft SQL Server,"Developer, back-end;Developer, game or graphics","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;How widely used or impactful my work output would be;Office environment or company culture,Very satisfied,I am not interested in new job opportunities,C#;Kotlin;Rust;SQL,C#;Java;Kotlin;Rust;SQL,.NET Core;Teraform,.NET;.NET Core;Teraform,Jira;Github;Gitlab;Slack;Trello,Jira;Github;Gitlab;Slack;Trello,No,Extremely important,Very important,Better compensation;Trouble with my teammates;Trouble with my direct manager;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once a year,Yes,Yes,No,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Windows,NA,Docker;Kubernetes;WordPress,Docker;Kubernetes;WordPress,I have some influence,Straight / Heterosexual,Yes,"No, not really",I have never participated in Q&A on Stack Overflow,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",ASP.NET Core,ASP.NET Core,Somewhat less welcome now than last year,40,17,3
55379,I am a student who is learning to code,Yes,23,17,NA,NA,NA,India,NA,NA,MySQL;Oracle,MongoDB;PostgreSQL,"Academic researcher;Designer;Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Not employed, but looking for work",South Asian,Man,"Languages, frameworks, and other technologies I’d be working with;Remote work options;Financial performance or funding status of the company or organization",NA,I am actively looking for a job,Go;Java;Python,C;HTML/CSS;JavaScript;Python,React Native,Node.js;TensorFlow,Microsoft Teams;Stack Overflow for Teams,Github;Slack;Trello,NA,NA,NA,NA,NA,Every few months,No,NA,No,NA,Research companies that have advertised on sites I visit,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow,Linux-based,NA,Android;iOS,Heroku;Linux;Raspberry Pi,NA,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per week,Easy,Too long,No,"Information systems, information technology, or system administration",Angular;Angular.js;Django;Vue.js,Express;jQuery;React.js,Just as welcome now as I felt last year,NA,5,NA
55380,I am a student who is learning to code,No,32,14,NA,NA,NA,Latvia,NA,NA,Oracle,MySQL,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Opportunities for professional development;Family friendliness,NA,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;Python;SQL,Bash/Shell/PowerShell;SQL,Hadoop,NA,Confluence;Github;Slack;Microsoft Teams;Trello,Confluence;Jira;Github;Slack,NA,NA,NA,NA,NA,Once every few years,Not sure,NA,No,NA,Start a free trial;Ask developers I know/work with;Read ratings or reviews on third party sites like G2Crowd,NA,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,Windows,NA,Docker;Linux;Windows,Windows,NA,Straight / Heterosexual,No,Not sure,NA,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,NA,NA,NA,Just as welcome now as I felt last year,NA,Less than 1 year,NA
55381,I am a developer by profession,Yes,23,18,Monthly,9000,1512,India,Indian rupee,INR,MongoDB;MySQL;Oracle;PostgreSQL,MySQL,"Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,Woman,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Very satisfied,"I’m not actively looking, but I am open to new opportunities",JavaScript;PHP;SQL,HTML/CSS;JavaScript;PHP;SQL,Node.js;React Native,NA,Jira;Github;Facebook Workplace;Slack,Github;Facebook Workplace;Slack,NA,NA,Very important,Curious about other opportunities;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind)",Once a year,Not sure,Yes,No,Sometimes: 1-2 days per month but less than weekly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,Windows,10 to 19 employees,Linux;Windows;WordPress,Windows,I have little or no influence,NA,Yes,"Yes, somewhat",A few times per week,Daily or almost daily,Neither easy nor difficult,Too long,NA,"Computer science, computer engineering, or software engineering",jQuery;Laravel,jQuery;Laravel,Somewhat more welcome now than last year,56,6,2
55382,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,NA,20,Monthly,350,2472,Azerbaijan,Azerbaijan manat,AZN,MariaDB;Microsoft SQL Server;MySQL;SQLite,MariaDB;Microsoft SQL Server;MySQL,"Data or business analyst;Developer, front-end;Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",NA,Man,"Languages, frameworks, and other technologies I’d be working with;Remote work options",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",HTML/CSS;JavaScript;PHP;SQL;TypeScript,C#;HTML/CSS;Java;JavaScript;Objective-C;PHP;SQL,Flutter,NA,"Github;Gitlab;Facebook Workplace;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",No,Neutral,Very important,Better compensation;Better work/life balance,Directly asking current or past employees at the company,Every few months,Yes,Yes,No,Rarely: 1-2 days per year or less,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Go for a walk or other physical activity,Windows,"Just me - I am a freelancer, sole proprietor, etc.",Android;iOS,NA,NA,NA,Yes,"No, not at all",A few times per week,Multiple times per day,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",jQuery;Laravel,jQuery,Somewhat less welcome now than last year,50,12,3
