Respondent,MainBranch,Hobbyist,Age,Age1stCode,CompFreq,CompTotal,ConvertedComp,Country,CurrencyDesc,CurrencySymbol,DatabaseDesireNextYear,DatabaseWorkedWith,DevType,EdLevel,Employment,Ethnicity,Gender,JobFactors,JobSat,JobSeek,LanguageDesireNextYear,LanguageWorkedWith,MiscTechDesireNextYear,MiscTechWorkedWith,NEWCollabToolsDesireNextYear,NEWCollabToolsWorkedWith,NEWDevOps,NEWDevOpsImpt,NEWEdImpt,NEWJobHunt,NEWJobHuntResearch,NEWLearn,NEWOffTopic,NEWOnboardGood,NEWOtherComms,NEWOvertime,NEWPurchaseResearch,NEWPurpleLink,NEWSOSites,NEWStuck,OpSys,OrgSize,PlatformDesireNextYear,PlatformWorkedWith,PurchaseWhat,Sexuality,SOAccount,SOComm,SOPartFreq,SOVisitFreq,SurveyEase,SurveyLength,Trans,UndergradMajor,WebframeDesireNextYear,WebframeWorkedWith,WelcomeChange,WorkWeekHrs,YearsCode,YearsCodePro
6660,I am a developer by profession,Yes,25,10,NA,NA,NA,India,Indian rupee,INR,Elasticsearch;MongoDB;PostgreSQL;Redis,Elasticsearch;Firebase;MongoDB;MySQL;PostgreSQL;Redis,"Developer, front-end;Developer, full-stack;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,South Asian,Man,"Languages, frameworks, and other technologies I’d be working with;Remote work options;Opportunities for professional development",Slightly dissatisfied,I am actively looking for a job,Go;HTML/CSS;JavaScript;SQL;TypeScript,C;C++;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,Node.js;React Native;TensorFlow;Teraform;Unity 3D;Unreal Engine,Node.js;React Native,Github;Slack;Trello,Confluence;Github;Slack;Trello,No,NA,Not at all important/not necessary,Better compensation;Trouble with leadership at my company;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Every few months,NA,NA,Yes,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Play games;Visit Stack Overflow,MacOS,100 to 499 employees,Linux;MacOS,Linux;MacOS,I have some influence,Straight / Heterosexual,Yes,"Yes, definitely",Daily or almost daily,Multiple times per day,Easy,Too long,No,"Computer science, computer engineering, or software engineering",Express;Gatsby;React.js,Django;Express;Gatsby;React.js,Just as welcome now as I felt last year,NA,15,4
6661,I am a developer by profession,Yes,30,15,Monthly,4600,59676,Germany,European Euro,EUR,MariaDB;MySQL;PostgreSQL;Redis,Cassandra;Elasticsearch;MariaDB;MongoDB;MySQL;Redis,"Developer, back-end;Engineer, data","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Industry that I’d be working in;Remote work options;How widely used or impactful my work output would be,Neither satisfied nor dissatisfied,"I’m not actively looking, but I am open to new opportunities",Java;JavaScript;Python;R;Rust;SQL,Java;Python;Scala;SQL,NA,Pandas,Github;Gitlab,Confluence;Jira;Github;Gitlab;Microsoft Teams,Yes,Somewhat important,Fairly important,Wanting to share accomplishments with a wider network;Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies,"Read company media, such as employee blogs or company culture videos;Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Every few months,Not sure,Yes,Yes,Occasionally: 1-2 days per quarter but less than monthly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Do other work and come back later,Windows,20 to 99 employees,AWS;Docker;Kubernetes;Linux,Docker;Linux;Raspberry Pi;Windows,I have little or no influence,NA,No,"No, not at all",NA,A few times per week,Easy,Appropriate in length,No,"A humanities discipline (such as literature, history, philosophy, etc.)",React.js;Spring,Flask;Spring,NA,40,10,3
6662,I am a developer by profession,No,26,18,Monthly,4.5e+07,12828,Iran,Iranian rial,IRR,Microsoft SQL Server;MongoDB;MySQL;SQLite,Microsoft SQL Server;MongoDB;MySQL;SQLite,"Academic researcher;Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed part-time,Middle Eastern,Man,Flex time or a flexible schedule;Remote work options;Opportunities for professional development,Slightly dissatisfied,I am actively looking for a job,C#;HTML/CSS;JavaScript;SQL;TypeScript,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript,.NET;.NET Core;Node.js;React Native;TensorFlow;Xamarin,.NET;.NET Core;Cordova;Node.js;React Native;TensorFlow;Xamarin,Github;Gitlab;Trello,Github;Gitlab;Trello,No,Neutral,Fairly important,Better compensation;Better work/life balance,NA,Once a year,Yes,No,No,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos,Windows,20 to 99 employees,Android;iOS;Windows;WordPress,Android;iOS;Windows;WordPress,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",I have never participated in Q&A on Stack Overflow,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;ASP.NET;ASP.NET Core;Express;jQuery;React.js,Angular;Angular.js;ASP.NET;ASP.NET Core;Express;jQuery;React.js,Just as welcome now as I felt last year,40,8,5
6663,I am a developer by profession,Yes,40,14,Monthly,10000,28824,Malaysia,Malaysian ringgit,MYR,NA,MySQL;Oracle,"Developer, back-end",Some college/university study without earning a degree,Employed full-time,NA,NA,Flex time or a flexible schedule;Office environment or company culture,Slightly satisfied,I am not interested in new job opportunities,Haskell;Java;Scala,Go;Haskell;Java;Scala,NA,NA,Confluence;Jira;Github;Microsoft Teams,Github;Gitlab;Microsoft Teams,No,Extremely important,Fairly important,Better compensation;Trouble with leadership at my company;Looking to relocate,Personal network - friends or family,Once a decade,No,Onboarding? What onboarding?,No,Never,NA,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Go for a walk or other physical activity,Linux-based,"5,000 to 9,999 employees",Docker;Linux,Docker;Kubernetes;Linux,I have little or no influence,NA,Yes,"Yes, somewhat",Daily or almost daily,Daily or almost daily,Easy,Appropriate in length,NA,"Computer science, computer engineering, or software engineering",NA,NA,Somewhat less welcome now than last year,20,25,18
6664,I am a developer by profession,Yes,33,24,Yearly,1300000,43084,Taiwan,New Taiwan dollar,TWD,NA,Firebase;MongoDB;MySQL;SQLite,"Academic researcher;Designer;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,NA,Man,Flex time or a flexible schedule;Opportunities for professional development;Family friendliness,Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Dart;Go;Kotlin;Scala,Assembly;Bash/Shell/PowerShell;C;C#;C++;Java;JavaScript;Objective-C;Swift,Flutter,Node.js;React Native,NA,"Jira;Github;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)",Not sure,Extremely important,Very important,Just because;Wanting to share accomplishments with a wider network;Curious about other opportunities;Better compensation;Better work/life balance;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos",Once a year,Not sure,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,MacOS,2 to 9 employees,Android;Kubernetes,Docker;Google Cloud Platform;Heroku;IBM Cloud or Watson;iOS;MacOS,I have a great deal of influence,NA,Yes,"No, not at all",A few times per month or weekly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Another engineering discipline (such as civil, electrical, mechanical, etc.)",NA,Express,Somewhat less welcome now than last year,40,7,5
6665,I am a developer by profession,No,22,16,Monthly,NA,NA,Switzerland,Swiss franc,CHF,Microsoft SQL Server,Microsoft SQL Server,"Database administrator;Designer;Developer, desktop or enterprise applications;Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Financial performance or funding status of the company or organization;Office environment or company culture,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",C#;HTML/CSS;JavaScript;SQL,C#;HTML/CSS;SQL,.NET;.NET Core,.NET,NA,Microsoft Teams,No,Somewhat important,Very important,Better compensation,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family",Once every few years,No,Yes,No,Often: 1-2 days per week or more,Start a free trial;Visit developer communities like Stack Overflow,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Watch help / tutorial videos,Windows,100 to 499 employees,Raspberry Pi,NA,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,Daily or almost daily,Easy,Appropriate in length,No,NA,ASP.NET Core,ASP.NET,Just as welcome now as I felt last year,42.5,5,2
6666,I am a developer by profession,No,28,20,Monthly,NA,NA,Turkey,Turkish lira,TRY,Cassandra;Elasticsearch;MongoDB;Redis,MySQL;Oracle;PostgreSQL,"Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,Man,"Languages, frameworks, and other technologies I’d be working with;Financial performance or funding status of the company or organization;Office environment or company culture",Slightly satisfied,I am not interested in new job opportunities,Dart;Go;Haskell;Python;Scala,Java;PHP;SQL,Apache Spark;Hadoop;React Native,NA,NA,Confluence;Jira;Github;Slack;Microsoft Teams,No,Extremely important,Somewhat important,Trouble with my teammates;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies,Directly asking current or past employees at the company,Once every few years,Not sure,Yes,No,Sometimes: 1-2 days per month but less than weekly,NA,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Meditate;Play games;Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,Windows,20 to 99 employees,Arduino;AWS;Kubernetes;Raspberry Pi,NA,I have little or no influence,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per month or weekly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Django;React.js;Vue.js,Angular;Spring,Just as welcome now as I felt last year,40,9,5
6667,I am a developer by profession,Yes,26,12,Yearly,150000,150000,United States,United States dollar,USD,NA,PostgreSQL;SQLite,"Data or business analyst;Data scientist or machine learning specialist;Developer, back-end;Developer, front-end;Developer, full-stack;Engineer, data","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Woman,Flex time or a flexible schedule;Remote work options;Office environment or company culture,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;R;SQL;TypeScript,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;R;SQL,NA,NA,Github;Slack,"Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Not at all important/not necessary,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation,"Company reviews from third party sites (e.g. Glassdoor, Blind)",Once every few years,Not sure,Yes,Yes,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later;Visit another developer community (please name):,MacOS,500 to 999 employees,AWS;Docker;Linux;MacOS,AWS;Docker;Google Cloud Platform;Linux;MacOS;Microsoft Azure;Windows,I have some influence,Straight / Heterosexual,No,"No, not really",NA,Multiple times per day,Easy,Too short,No,"A social science (such as anthropology, psychology, political science, etc.)",jQuery;React.js,jQuery,Just as welcome now as I felt last year,40,8,4
6668,I am a developer by profession,Yes,31,18,Monthly,NA,NA,Philippines,Philippine peso,PHP,MariaDB;PostgreSQL,DynamoDB;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,"Developer, back-end;Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,East Asian,Man,Flex time or a flexible schedule;Office environment or company culture;Opportunities for professional development,Very satisfied,"I’m not actively looking, but I am open to new opportunities",HTML/CSS;JavaScript;PHP;TypeScript,Bash/Shell/PowerShell;C;C++;Go;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,Node.js,Node.js,"Confluence;Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Fairly important,Curious about other opportunities;Better compensation;Growth or leadership opportunities,Directly asking current or past employees at the company,Every few months,No,Yes,Yes,Sometimes: 1-2 days per month but less than weekly,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Watch help / tutorial videos;Do other work and come back later,Linux-based,100 to 499 employees,AWS;Docker;Linux;MacOS;Windows,AWS;Docker;Linux;MacOS;Windows,I have little or no influence,Straight / Heterosexual,Yes,Neutral,I have never participated in Q&A on Stack Overflow,A few times per week,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;Express;Laravel;Vue.js,Angular;Angular.js;Express;Laravel;Vue.js,Just as welcome now as I felt last year,42.5,14,10
6669,"I am not primarily a developer, but I write code sometimes as part of my work",No,25,18,Monthly,15000,2508,India,Indian rupee,INR,DynamoDB;Elasticsearch;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,Database administrator;DevOps specialist;System administrator,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,NA,Man,Industry that I’d be working in;How widely used or impactful my work output would be;Opportunities for professional development,Slightly dissatisfied,I am actively looking for a job,Bash/Shell/PowerShell,Bash/Shell/PowerShell;HTML/CSS;JavaScript;SQL,Ansible;Chef;Hadoop;Node.js;Puppet;React Native;TensorFlow,Ansible;Node.js,"Jira;Github;Gitlab;Microsoft Teams;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Very important,Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Every few months,Not sure,Yes,No,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Watch help / tutorial videos,Linux-based,20 to 99 employees,Android;AWS;Docker;Google Cloud Platform;iOS;Kubernetes;Linux;MacOS;Microsoft Azure;Windows,AWS;Docker;Google Cloud Platform;Linux;MacOS;Windows,I have a great deal of influence,NA,Yes,"Yes, definitely",Daily or almost daily,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;Express;jQuery;React.js,Angular;Angular.js;Express;jQuery;React.js,Just as welcome now as I felt last year,50,7,2
6670,I am a developer by profession,Yes,38,17,Yearly,1650000,212269,Hong Kong (S.A.R.),Hong Kong dollar,HKD,PostgreSQL;Redis,MySQL;PostgreSQL;SQLite,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;DevOps specialist;Scientist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Specific department or team I’d be working on;How widely used or impactful my work output would be",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;C#;Go;HTML/CSS;JavaScript;Rust;TypeScript,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript;VBA,.NET Core;React Native,Pandas;React Native,Github;Gitlab;Microsoft Azure,Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams;Microsoft Azure,Yes,Extremely important,Fairly important,Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Directly asking current or past employees at the company",Once a year,No,No,Yes,Often: 1-2 days per week or more,Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Go for a walk or other physical activity;Watch help / tutorial videos,Windows,100 to 499 employees,Docker;Linux;Raspberry Pi;Windows,Linux;Raspberry Pi;Windows,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per month or weekly,A few times per week,Easy,Appropriate in length,No,"Another engineering discipline (such as civil, electrical, mechanical, etc.)",ASP.NET Core;React.js;Vue.js,ASP.NET Core;React.js,Just as welcome now as I felt last year,48,16,10
6671,I am a developer by profession,Yes,NA,19,Monthly,NA,NA,India,Indian rupee,INR,Firebase,Firebase,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,South Asian,Man,NA,Very satisfied,"I’m not actively looking, but I am open to new opportunities",JavaScript;TypeScript,Objective-C;SQL,NA,NA,NA,NA,NA,NA,Critically important,Better compensation;Better work/life balance,NA,Every few months,No,NA,No,Sometimes: 1-2 days per month but less than weekly,NA,NA,Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow,MacOS,20 to 99 employees,Android;Arduino;Slack Apps and Integrations,iOS;MacOS,I have a great deal of influence,Straight / Heterosexual,Yes,"Yes, somewhat",I have never participated in Q&A on Stack Overflow,Multiple times per day,Neither easy nor difficult,Appropriate in length,No,"Another engineering discipline (such as civil, electrical, mechanical, etc.)",NA,NA,Somewhat more welcome now than last year,NA,3,Less than 1 year
6672,I am a developer by profession,Yes,27,16,Monthly,140000,10896,Pakistan,Pakistani rupee,PKR,NA,Elasticsearch;Microsoft SQL Server;MySQL;PostgreSQL;Redis,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,East Asian,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",NA,Assembly;C;C#;HTML/CSS;JavaScript,Pandas,Pandas,Github,Github,Yes,Extremely important,Very important,Wanting to share accomplishments with a wider network;Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family",NA,No,Yes,Yes,Rarely: 1-2 days per year or less,Start a free trial;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later;Visit another developer community (please name):,Linux-based,100 to 499 employees,AWS;Docker;Google Cloud Platform;IBM Cloud or Watson;Raspberry Pi,AWS;Linux,NA,NA,Yes,"Yes, definitely",A few times per week,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;Django;Flask,Angular;Angular.js;ASP.NET;Django,Somewhat more welcome now than last year,35,9,5
6673,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,40,26,Yearly,950000,13264,India,Indian rupee,INR,Couchbase;MariaDB;MongoDB;MySQL,MongoDB;MySQL;SQLite,"Academic researcher;Designer;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack",NA,Employed full-time,NA,Man,NA,Neither satisfied nor dissatisfied,I am not interested in new job opportunities,HTML/CSS;JavaScript;Python;TypeScript,C#;HTML/CSS;JavaScript;PHP;Python;TypeScript,NA,.NET;.NET Core,Github,Github,Not sure,Neutral,Fairly important,Curious about other opportunities,Publicly available financial information (e.g. Crunchbase),NA,Not sure,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Visit another developer community (please name):,Windows,20 to 99 employees,Android;Google Cloud Platform;iOS;MacOS;Microsoft Azure;Windows,Android;Google Cloud Platform;iOS;Windows,I have little or no influence,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,Multiple times per day,Easy,Too long,No,"A humanities discipline (such as literature, history, philosophy, etc.)",ASP.NET;ASP.NET Core,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery;React.js,NA,40,6,6
6674,I am a student who is learning to code,Yes,21,10,NA,NA,NA,India,NA,NA,NA,Firebase;MySQL;Oracle;SQLite,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,NA,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Opportunities for professional development",NA,"I’m not actively looking, but I am open to new opportunities",JavaScript;R,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;Python;SQL,Apache Spark;Flutter;Hadoop;Node.js;React Native,Keras;Pandas;TensorFlow;Torch/PyTorch,Microsoft Azure;Trello,"Github;Gitlab;Slack;Microsoft Teams;Google Suite (Docs, Meet, etc)",NA,NA,NA,NA,NA,Every few months,Not sure,NA,Yes,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd;Research companies that have advertised on sites I visit;Research companies that have emailed me,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Panic;Watch help / tutorial videos;Do other work and come back later;Visit another developer community (please name):,Linux-based,NA,Arduino;AWS;Docker;Google Cloud Platform;Heroku;Kubernetes;Microsoft Azure;Raspberry Pi,Android;Linux;Windows,NA,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per month or weekly,Daily or almost daily,Neither easy nor difficult,Too long,No,NA,React.js;Vue.js,Django;Flask;jQuery;Ruby on Rails,Just as welcome now as I felt last year,NA,3,NA
6675,I am a developer by profession,Yes,33,21,Yearly,96400,69134,Singapore,Singapore dollar,SGD,NA,NA,"Designer;Developer, front-end;Educator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Southeast Asian,Man,Flex time or a flexible schedule;Remote work options;How widely used or impactful my work output would be,Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Dart;HTML/CSS;JavaScript;Python;R,C#;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL,Flutter;Node.js;React Native,Flutter;Node.js;Pandas,Github,Github,Yes,Extremely important,Not at all important/not necessary,Just because;Better compensation;Growth or leadership opportunities;Looking to relocate,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Every few months,Yes,Yes,No,Rarely: 1-2 days per year or less,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Windows,"1,000 to 4,999 employees",AWS;Docker;Microsoft Azure,AWS;Linux,I have little or no influence,Straight / Heterosexual,Yes,"Yes, definitely",A few times per month or weekly,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",React.js,React.js,Just as welcome now as I felt last year,25,12,8
6676,I am a developer by profession,Yes,41,18,Monthly,60000,104208,Denmark,Danish krone,DKK,MariaDB;PostgreSQL;SQLite,MariaDB;PostgreSQL;SQLite,"Developer, back-end;DevOps specialist;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,Industry that I’d be working in;How widely used or impactful my work output would be;Office environment or company culture,Very satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;Python;SQL,Bash/Shell/PowerShell;JavaScript;Perl;Python;SQL,Ansible;Pandas,Ansible;Pandas,Github;Gitlab;Microsoft Teams,Github;Gitlab;Microsoft Teams,Yes,Extremely important,Fairly important,Better compensation;Trouble with my teammates;Trouble with my direct manager;Trouble with leadership at my company;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once a year,Yes,Yes,No,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Linux-based,"5,000 to 9,999 employees",AWS;Docker;Kubernetes;Linux;MacOS,Docker;Kubernetes;Linux;MacOS;Windows,I have a great deal of influence,Straight / Heterosexual,Yes,"No, not really",A few times per month or weekly,Daily or almost daily,Easy,Too long,No,"Information systems, information technology, or system administration",Django,Django,Just as welcome now as I felt last year,40,23,13
6677,I am a developer by profession,Yes,35,15,Monthly,130000,1e+06,Switzerland,Swiss franc,CHF,DynamoDB;Elasticsearch;Microsoft SQL Server;Redis,Elasticsearch;Microsoft SQL Server;Redis,"Developer, back-end;Developer, desktop or enterprise applications;Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Specific department or team I’d be working on;Office environment or company culture,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",TypeScript,C#;HTML/CSS;JavaScript;SQL,.NET;.NET Core;TensorFlow,.NET;.NET Core,Microsoft Teams;Microsoft Azure,Microsoft Teams;Microsoft Azure,No,Somewhat important,Not at all important/not necessary,Curious about other opportunities;Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family",Once a year,Yes,No,No,Often: 1-2 days per week or more,Ask developers I know/work with;Visit developer communities like Stack Overflow,Indifferent,Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow;Watch help / tutorial videos,Windows,2 to 9 employees,Microsoft Azure;Windows,Docker;Microsoft Azure;Windows,I have a great deal of influence,NA,Yes,"Yes, somewhat",A few times per month or weekly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,NA,ASP.NET Core;jQuery;Vue.js,ASP.NET;ASP.NET Core;jQuery,Just as welcome now as I felt last year,42,20,19
